"Estacion","Fecha inicial","Fecha final","HAire10"
"UNIVERSIDAD DE MEDELLÍN","2025-06-28","","75.80457639"
"UNIVERSIDAD DE MEDELLÍN","2025-06-27","","79.23560417"
"UNIVERSIDAD DE MEDELLÍN","2025-06-26","","72.85775694"
"UNIVERSIDAD DE MEDELLÍN","2025-06-25","","78.53895216"
"UNIVERSIDAD DE MEDELLÍN","2025-06-24","","89.38497222"
"UNIVERSIDAD DE MEDELLÍN","2025-06-23","","85.93122917"
"UNIVERSIDAD DE MEDELLÍN","2025-06-22","","89.22411111"
"UNIVERSIDAD DE MEDELLÍN","2025-06-21","","75.28234028"
"UNIVERSIDAD DE MEDELLÍN","2025-06-20","","69.92266667"
"UNIVERSIDAD DE MEDELLÍN","2025-06-19","","65.05195833"
"UNIVERSIDAD DE MEDELLÍN","2025-06-18","","72.15809028"
"UNIVERSIDAD DE MEDELLÍN","2025-06-17","","78.43584028"
"UNIVERSIDAD DE MEDELLÍN","2025-06-16","","89.53977617"
"UNIVERSIDAD DE MEDELLÍN","2025-05-22","","94.67663889"
"UNIVERSIDAD DE MEDELLÍN","2025-05-21","","81.10452083"
"UNIVERSIDAD DE MEDELLÍN","2025-05-20","","82.65640278"
"UNIVERSIDAD DE MEDELLÍN","2025-05-19","","82.5930625"
"UNIVERSIDAD DE MEDELLÍN","2025-05-18","","85.18521528"
"UNIVERSIDAD DE MEDELLÍN","2025-05-17","","83.23227083"
"UNIVERSIDAD DE MEDELLÍN","2025-05-16","","85.84782639"
"UNIVERSIDAD DE MEDELLÍN","2025-05-15","","86.98110417"
"UNIVERSIDAD DE MEDELLÍN","2025-05-14","","80.26518056"
"UNIVERSIDAD DE MEDELLÍN","2025-05-13","","76.82894444"
"UNIVERSIDAD DE MEDELLÍN","2025-05-12","","67.78568056"
"UNIVERSIDAD DE MEDELLÍN","2025-05-11","","72.34257639"
"UNIVERSIDAD DE MEDELLÍN","2025-05-10","","70.65271528"
"UNIVERSIDAD DE MEDELLÍN","2025-05-09","","82.63914583"
"UNIVERSIDAD DE MEDELLÍN","2025-05-08","","86.7574375"
"UNIVERSIDAD DE MEDELLÍN","2025-05-07","","86.42125"
"UNIVERSIDAD DE MEDELLÍN","2025-05-06","","86.68119444"
"UNIVERSIDAD DE MEDELLÍN","2025-05-05","","85.56945833"
"UNIVERSIDAD DE MEDELLÍN","2025-05-04","","82.19014583"
"UNIVERSIDAD DE MEDELLÍN","2025-05-03","","79.67302083"
"UNIVERSIDAD DE MEDELLÍN","2025-05-02","","83.60970139"
"UNIVERSIDAD DE MEDELLÍN","2025-05-01","","87.08481944"
"UNIVERSIDAD DE MEDELLÍN","2025-04-30","","81.27628261"
"UNIVERSIDAD DE MEDELLÍN","2025-04-29","","85.52384028"
"UNIVERSIDAD DE MEDELLÍN","2025-04-28","","85.62115972"
"UNIVERSIDAD DE MEDELLÍN","2025-04-27","","82.3708072"
"UNIVERSIDAD DE MEDELLÍN","2025-04-26","","82.53758333"
"UNIVERSIDAD DE MEDELLÍN","2025-04-25","","83.40435417"
"UNIVERSIDAD DE MEDELLÍN","2025-04-24","","81.7101875"
"UNIVERSIDAD DE MEDELLÍN","2025-04-23","","75.295625"
"UNIVERSIDAD DE MEDELLÍN","2025-04-22","","81.86163195"
"UNIVERSIDAD DE MEDELLÍN","2025-04-21","","72.2812037"
"UNIVERSIDAD DE MEDELLÍN","2025-03-13","","77.46237762"
"UNIVERSIDAD DE MEDELLÍN","2025-03-12","","80.58784722"
"UNIVERSIDAD DE MEDELLÍN","2025-03-11","","82.51065278"
"UNIVERSIDAD DE MEDELLÍN","2025-03-10","","73.76438889"
"UNIVERSIDAD DE MEDELLÍN","2025-03-09","","74.75486111"
"UNIVERSIDAD DE MEDELLÍN","2025-03-08","","75.49206945"
"UNIVERSIDAD DE MEDELLÍN","2025-03-07","","78.18195139"
