"Estacion","Fecha inicial","Fecha final","O3"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-27","","21.27890632"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-26","","19.88102196"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-25","","27.95768713"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-24","","31.36656302"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-23","","36.78643043"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-22","","22.15360588"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-21","","23.63323787"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-20","","28.11300762"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-19","","23.82943216"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-18","","23.17545117"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-17","","23.1264026"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-16","","23.17157892"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-15","","28.03943475"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-14","","23.91117978"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-13","","29.41279482"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-12","","33.7127198"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-11","","28.66889145"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-10","","25.55430701"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-09","","25.06382127"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-08","","14.24043596"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-07","","23.35529595"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-06","","25.32541366"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-05","","26.95219137"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-04","","25.65240416"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-03","","29.51906674"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-02","","16.70103942"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-01","","19.26791478"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-31","","7.46628292"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-30","","20.98461487"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-29","","23.04465498"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-28","","26.78869612"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-27","","28.63619241"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-26","","17.81280709"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-25","","20.51047866"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-24","","23.84578168"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-23","","24.27904409"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-22","","31.03139776"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-21","","13.75812498"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-20","","26.63337564"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-19","","22.98743164"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-18","","34.25225412"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-17","","35.02885654"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-16","","30.76980537"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-15","","9.50965292"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-14","","26.379958"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-13","","13.4066102"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-12","","24.16459741"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-11","","20.33063389"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-10","","18.60575904"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-09","","33.73724409"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-08","","33.9743122"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-07","","33.01786501"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-06","","33.26310788"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-05","","29.91963009"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-04","","25.34176319"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-03","","34.3421765"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-02","","28.08848333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-01","","25.82407417"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-30","","24.79725293"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-29","","23.19997546"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-28","","26.02155921"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-27","","24.22182075"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-26","","21.23803251"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-25","","23.31442213"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-24","","18.75290476"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-23","","23.74768453"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-22","","20.25706103"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-21","","22.46424685"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-20","","17.46946708"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-19","","22.30075161"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-18","","26.69877374"
