"Estacion","Fecha inicial","Fecha final","HAire10"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-06","","72.67039583"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-05","","71.71802083"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-04","","80.58717361"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-03","","74.11023611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-02","","71.19221528"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-06-01","","62.67773611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-31","","73.04853623"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-30","","77.39477083"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-29","","78.08313889"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-28","","73.37849306"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-27","","76.5375625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-26","","70.80770139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-25","","75.30029861"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-24","","73.79156944"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-23","","75.17488889"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-22","","76.77675"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-21","","77.79639583"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-20","","71.73859722"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-19","","63.41247917"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-18","","66.92542361"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-17","","72.23859028"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-16","","77.26026389"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-15","","78.30045139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-14","","76.04709722"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-13","","60.21980769"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-11","","83.5613754"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-10","","73.80499231"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-09","","81.09356945"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-08","","75.03113195"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-07","","71.993125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-06","","71.05995833"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-05","","70.12175"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-04","","78.6478125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-03","","77.75844444"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-02","","80.14859028"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-05-01","","71.06536806"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-30","","74.20826812"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-29","","72.97350694"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-28","","76.11243056"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-27","","76.61280556"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-26","","79.57163889"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-25","","72.38466667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-24","","72.02138889"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-23","","77.99359722"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-22","","80.96057639"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-21","","75.66322917"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-20","","74.31367361"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-19","","77.54429167"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-18","","72.0919375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-17","","70.35441667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-16","","67.35303472"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-15","","68.68608333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-14","","65.37772222"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-13","","62.38422222"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-12","","61.76607639"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-11","","62.71373611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-04-10","","53.43788889"
